FileID,Emitter,Addressee,Context,Emitter pre-vocalization action,Addressee pre-vocalization action,Emitter post-vocalization action,Addressee post-vocalization action,Start sample,End sample
165301,-211,-221,4,2,2,3,3,1,557904
165302,-208,-216,4,2,2,2,3,1,672592
165342,-231,-211,4,2,2,2,3,1,1614672
165350,-207,-230,3,2,3,3,3,1,369488
165353,-221,0,3,2,1,3,2,1,336720
165356,-215,-230,11,2,1,3,2,1,828240
165360,-207,-210,11,3,3,3,3,1,328528
165377,210,215,3,2,3,2,3,1,320336
165380,-220,-215,3,2,2,4,4,1,385872
165382,-208,-211,3,2,2,3,3,1,377680
165384,0,-208,3,2,0,3,2,1,320336
165387,-210,-215,3,3,2,3,3,1,344912
165395,-207,-220,3,2,3,2,2,1,369488
165412,216,208,3,2,2,3,2,1,320336
165414,-231,-211,3,2,2,4,4,1,320336
165420,230,207,3,2,3,3,3,1,320336
165426,-210,-230,3,2,2,3,4,1,328528
165430,-215,-210,3,2,2,3,3,1,385872
165446,-231,-208,11,2,2,2,3,1,320336
165448,-221,-231,4,2,2,3,2,1,877392
165449,-221,-231,4,2,1,3,2,1,320336
165467,215,230,3,2,2,3,3,1,344912
165468,-215,-230,11,2,2,3,3,1,344912
165469,-210,-207,3,2,2,3,4,1,320336
165490,215,220,12,2,2,3,3,1,557904
165491,215,220,12,2,2,3,3,1,344912
165492,-221,-216,3,2,2,3,4,1,516944
165507,-220,-215,11,2,2,3,3,1,385872
165527,-208,-216,3,3,2,2,3,1,353104
165533,215,207,4,2,2,3,3,1,516944
165534,215,220,12,2,2,3,3,1,541520
165538,215,207,5,2,2,3,3,1,353104
165540,-230,-215,5,2,2,3,3,1,385872
165541,-230,-215,5,2,2,3,3,1,336720
165542,230,215,11,2,2,3,3,1,353104
165543,-215,-210,11,2,2,3,3,1,549712
165545,-215,-230,4,2,2,3,3,1,746320
165555,-210,-215,5,2,2,3,3,1,377680
165557,-215,-230,4,2,2,3,3,1,500560
165572,-215,-220,3,2,2,3,3,1,336720
165575,-215,-230,7,2,2,3,3,1,320336
165576,230,215,5,2,2,3,3,1,328528
165579,-210,-207,4,2,2,3,3,1,492368
165581,-208,-211,11,2,2,4,3,1,459600
165583,-216,-231,4,2,2,3,3,1,484176
165587,-211,-216,4,2,2,3,3,1,328528
165589,-211,-216,4,2,2,3,3,1,320336
165594,-208,-231,11,2,2,3,3,1,353104
165604,216,0,11,2,0,3,0,1,435024
165607,215,207,11,2,1,3,2,1,631632
165608,215,220,4,2,2,3,3,1,394064
165609,215,220,5,2,2,3,3,1,198270
165609,220,215,5,2,2,3,3,198271,516944
165617,230,220,12,2,2,3,3,1,328528
165618,230,220,12,2,2,3,3,1,435024
165673,230,207,4,2,2,3,3,1,1483600
165676,-208,-221,4,2,2,3,3,1,410448
165677,-208,-221,4,2,2,3,3,1,320336
165678,-208,-221,4,2,2,3,3,1,557904
165679,-208,-221,4,2,2,3,3,1,443216
165680,216,208,11,2,2,3,3,1,516944
165681,-208,-221,4,2,2,3,3,1,852816
165682,208,216,12,2,2,3,3,1,320336
165684,-230,-215,4,2,2,3,3,1,336720
165695,-208,-221,4,2,2,3,3,1,459600
165706,-208,-211,9,2,2,3,3,1,361296
165732,-208,-211,9,2,2,3,3,1,320336
165734,-208,-211,7,2,2,3,3,1,320336
165743,-211,-208,4,2,2,3,3,1,320336
165748,-215,-210,5,2,2,3,3,1,729936
165757,231,221,11,2,2,3,3,1,820048
165824,207,215,4,2,2,3,3,1,475984
165825,208,221,12,2,2,3,2,1,402256
165826,207,215,11,2,2,3,3,1,336720
165833,231,221,12,2,2,3,3,1,607056
165838,-211,-221,4,2,2,3,3,1,770896
165839,-211,-221,4,2,2,3,3,1,1565520
165840,211,221,12,2,2,3,3,1,320336
165841,-231,-221,4,2,2,3,3,1,574288
165842,-215,-220,4,2,2,3,3,1,688976
165846,220,207,12,2,2,3,3,1,328528
165850,231,0,12,2,2,3,3,1,385872
165851,231,0,12,2,2,3,3,1,336720
165855,207,0,12,2,2,3,3,1,328528
165856,215,207,12,2,2,3,3,1,336720
165857,0,0,12,2,2,3,3,1,320336
165860,-216,-211,5,2,2,3,3,1,320336
165864,230,207,12,2,2,3,3,1,328528
165865,-215,-207,5,2,2,3,3,1,459600
165866,-215,-207,5,2,2,3,3,1,328528
165867,215,207,5,2,2,3,3,1,508752
165870,215,207,5,2,2,3,3,1,377680
165888,207,210,5,2,2,3,3,1,359029
165888,220,207,11,2,2,3,3,359030,664400
165889,-215,-207,4,2,2,3,3,1,607056
165891,-215,-207,4,2,2,3,3,1,762704
165899,207,215,5,2,2,3,3,1,336720
165900,-215,-207,4,2,2,3,3,1,208170
165900,215,207,4,2,2,3,3,208171,779088
165904,-215,-207,4,2,2,3,3,1,820048
165907,-207,-210,4,2,2,3,3,1,852816
165910,210,220,5,2,2,3,3,1,402256
165911,215,207,12,2,2,3,3,1,516944
165915,215,207,12,2,2,3,3,1,877392
165917,215,207,4,2,2,3,3,1,525136
165919,215,207,12,2,2,3,3,1,377680
165928,-215,-207,9,2,2,3,3,1,402256
165930,215,207,9,2,2,3,3,1,344912
165934,207,215,2,2,2,3,3,1,410448
165937,-221,-211,4,2,2,3,3,1,320336
165943,231,0,12,2,2,3,3,1,385872
165954,207,0,12,2,2,3,3,1,377680
165957,207,0,12,2,2,3,3,1,336720
165963,216,221,7,2,2,3,3,1,320336
165965,211,0,12,2,2,3,3,1,385872
165966,-211,-231,4,2,2,3,3,1,320336
165967,210,207,12,2,2,3,3,1,394064
165969,215,210,12,2,2,3,3,1,320336
165978,-216,-208,12,2,2,3,3,1,336720
165988,215,230,12,2,2,3,3,1,344912
165990,-215,-207,5,2,2,3,3,1,402256
165996,207,215,5,2,2,3,3,1,410448
166009,-215,-210,5,2,2,3,3,1,385872
166011,215,207,12,2,2,3,3,1,369488
166012,215,207,12,2,2,3,3,1,361296
166022,-211,-231,4,2,2,3,3,1,746320
166030,-221,-211,4,2,2,3,3,1,688976
166031,215,207,12,2,2,3,3,1,435024
166042,231,216,5,2,2,3,3,1,336720
166047,-231,-208,4,2,2,3,3,1,779088
166048,231,208,5,2,2,3,3,1,729936
166049,231,208,5,2,2,3,3,1,369488
166051,231,221,4,2,2,3,3,1,795472
166052,-231,-221,4,2,2,3,3,1,402256
166055,231,208,11,2,2,3,3,1,754512
166057,211,0,11,2,2,3,3,1,336720
166062,221,0,5,2,2,3,3,1,893776
166063,231,208,11,2,2,3,3,1,541520
166067,231,221,11,2,2,3,3,1,320336
166071,211,221,11,2,2,3,3,1,320336
166072,211,221,11,2,2,3,3,1,328528
166087,215,0,12,2,2,3,3,1,369488
166121,-230,-215,11,2,2,3,3,1,418640
166124,215,230,11,2,2,3,3,1,377680
166129,-207,-230,4,2,2,4,4,1,426832
166132,-231,-208,11,1,2,2,3,1,336720
166159,-216,-208,7,2,2,3,3,1,328528
166165,-231,-221,3,2,2,3,3,1,328528
166169,-216,-221,3,2,2,3,3,1,353104
166170,-216,-221,3,2,2,2,3,1,328528
166171,-216,-221,3,2,2,2,3,1,328528
166172,-211,-216,3,2,2,3,3,1,328528
166175,-208,-221,11,1,2,2,3,1,385872
166176,-221,0,11,2,1,3,2,1,320336
166178,-210,-207,3,2,2,3,3,1,385872
166188,0,0,3,0,0,0,0,1,648016
166190,0,0,3,0,0,0,0,1,336720
166192,-207,-230,3,2,2,3,3,1,320336
166201,-220,-210,3,2,2,3,3,1,328528
166202,-215,-207,3,3,2,2,3,1,336720
166207,-221,-231,4,2,2,3,3,1,418640
166209,230,0,6,2,2,3,3,1,344912
166219,231,0,3,2,2,3,3,1,344912
166239,-221,-231,11,2,2,3,3,1,328528
166242,-230,-215,3,2,2,3,3,1,508752
166243,-230,-215,3,2,2,4,4,1,336720
166251,-211,-208,12,2,2,3,3,1,582480
166252,211,208,12,2,2,3,3,1,320336
166253,211,208,5,2,2,3,3,1,336720
166254,-230,-207,3,2,1,3,2,1,770896
166267,-230,-215,3,2,2,2,2,1,328528
166268,221,216,11,2,2,3,3,1,336720
166269,-216,-221,4,2,2,3,3,1,336720
166275,-230,-220,3,2,2,2,3,1,344912
166277,-208,-221,3,2,2,3,3,1,328528
166279,-231,0,3,2,2,3,3,1,336720
166280,-231,-211,3,2,2,3,3,1,320336
166284,-216,-211,12,2,2,3,3,1,541520
166285,-216,-211,12,2,2,3,3,1,353104
166286,-216,-211,12,2,2,3,3,1,361296
166287,-216,-211,12,2,2,3,3,1,344912
166290,208,211,12,2,2,3,3,1,377680
166291,211,208,12,2,2,3,3,1,328528
166292,-211,-208,12,2,2,3,3,1,582480
166293,215,220,12,2,2,3,3,1,344912
166294,215,220,12,2,2,3,3,1,385872
166295,215,220,12,2,2,3,3,1,328528
166296,-210,-215,12,2,2,3,3,1,320336
166302,-216,-221,12,2,2,3,3,1,127052
166302,216,221,12,2,2,3,3,127053,566096
166303,216,221,12,2,2,3,3,1,320336
166304,-230,-215,3,2,2,3,3,1,410448
166305,231,221,12,2,2,3,3,1,320336
166313,-211,-231,11,2,2,3,3,1,328528
166314,-210,-207,3,2,3,2,3,1,574288
166321,-230,-207,3,2,2,3,3,1,369488
166322,-221,-211,11,2,3,3,3,1,443216
166323,-211,-231,11,2,2,3,3,1,549712
166324,-211,-231,4,2,2,3,3,1,353104
166325,-211,-231,4,2,2,3,3,1,328528
166326,-211,-231,4,2,2,3,3,1,320336
166328,-231,-221,11,2,2,3,3,1,320336
166329,-231,-211,4,2,2,3,3,1,697168
166332,-231,-216,11,2,2,3,3,1,320336
166333,-231,-208,11,2,2,3,3,1,541520
166334,-216,-221,11,2,1,2,3,1,328528
166335,-231,-208,11,2,2,3,3,1,566096
166336,231,208,11,2,3,3,3,1,336720
166337,-215,-210,12,2,2,3,3,1,418640
166338,-215,-210,12,2,2,3,3,1,328528
166341,-220,-207,3,2,2,3,3,1,328528
166342,-207,-220,3,2,2,3,3,1,336720
166343,-230,-215,11,2,2,3,3,1,320336
166348,-230,-207,3,2,1,2,3,1,369488
166349,-230,-207,3,2,1,3,3,1,328528
166352,-211,-208,11,2,2,3,3,1,263148
166354,-211,-208,12,2,2,3,3,1,320336
166355,-211,-208,12,2,2,3,3,258846,721744
166356,-211,-208,12,2,2,3,3,1,484176
166357,-211,-208,12,2,2,3,3,1,353104
166358,-211,-208,12,2,2,3,3,1,320336
166361,-216,-221,12,2,2,3,3,1,353104
166362,-216,-221,12,2,2,3,3,1,574288
166363,-221,-216,12,2,2,2,3,1,320336
166369,-216,-231,11,2,2,3,3,1,656208
166373,-216,-208,12,2,2,3,3,1,328528
166374,0,231,12,2,2,3,3,1,328528
166375,-215,-220,12,2,2,3,3,1,369488
166376,-211,-208,12,2,2,3,3,1,328528
166377,-211,-208,12,2,2,3,4,1,344912
166378,211,216,12,2,2,3,3,1,328528
166388,215,207,12,2,2,3,3,1,844624
166389,215,207,12,2,2,3,3,1,328528
166390,-215,-220,12,2,2,3,3,1,467792
166391,-215,-220,12,2,2,3,3,1,377680
166392,-215,-220,12,2,2,3,3,1,377680
166393,220,207,12,2,2,3,3,1,328528
166397,-211,-216,12,2,2,3,3,1,328528
166398,-216,-211,12,2,2,3,3,1,320336
166399,-216,-211,12,2,2,3,3,1,680784
166400,-216,-211,12,2,2,3,3,1,320336
166401,-216,-211,12,2,2,3,3,1,328528
166402,-216,-208,12,2,2,3,3,1,328528
166403,-216,-208,12,2,2,3,3,1,336720
166407,-216,-221,12,2,2,3,3,1,385872
166419,-210,-207,12,2,2,3,3,1,336720
166420,-210,-215,12,2,2,3,3,1,328528
166421,-220,-207,4,2,2,3,3,1,196672
166423,230,207,12,2,1,3,3,1,811856
166424,-216,-231,11,2,2,3,3,1,426832
166425,-216,-231,11,2,2,2,3,1,459600
166429,-220,-207,12,2,2,3,3,1,484176
166431,-211,-216,11,3,2,3,3,1,336720
166433,-215,-220,12,2,2,3,3,1,557904
166434,-215,-220,12,2,2,3,3,1,680784
166435,-231,-208,12,2,2,3,3,1,320336
166436,211,208,12,2,2,2,3,1,557904
166438,-216,-208,12,3,2,3,3,1,109050
166441,-231,-208,12,2,2,3,3,1,426832
166444,-216,-221,12,2,2,3,3,1,426832
166446,-216,-221,12,2,2,3,3,1,410448
166447,-216,-221,12,2,2,3,3,1,656208
166455,-231,-208,12,2,2,3,3,1,385872
166456,-216,-208,12,2,2,2,3,1,951120
166458,-215,-207,12,2,2,3,3,1,336720
166464,231,221,12,2,2,3,3,1,672592
166465,231,221,12,2,2,3,3,1,336720
166466,231,208,12,2,2,3,3,1,336720
166469,-216,-221,12,2,2,3,3,1,328528
166470,216,221,12,2,2,3,3,1,336720
166471,216,221,12,2,2,3,3,1,320336
166477,-211,-208,12,2,2,3,3,1,320336
166478,-211,-208,12,2,2,3,3,1,320336
166479,220,207,2,2,2,3,3,1,328528
166480,-211,-208,12,2,2,3,3,288456,656208
166481,-211,-208,12,2,2,3,3,1,369488
166482,-211,-208,12,2,2,3,3,1,328528
166483,-211,-208,12,2,2,3,3,1,631632
166484,-211,-208,12,2,2,3,3,1,435024
166485,-211,-208,12,2,2,3,3,1,328528
166486,-211,-208,12,2,2,3,3,1,344912
166487,-211,-208,12,2,2,3,3,1,320336
166488,-211,-208,12,2,2,3,3,1,328528
166489,-211,-208,12,2,2,3,3,1,421976
166489,-216,-208,12,2,2,3,3,421977,475984
166490,-216,-208,12,2,2,3,3,1,328528
166491,-216,-208,12,2,2,3,3,1,353104
166492,-216,-208,12,2,2,3,3,1,459600
166493,-216,-208,12,2,2,3,3,1,344912
166494,-216,-208,12,2,2,3,3,1,328528
166495,-216,-208,12,2,2,3,3,1,320336
166496,-211,-208,12,2,2,3,3,1,508752
166497,-211,-208,12,2,2,3,3,1,336720
166498,-211,-208,12,2,2,3,3,1,320336
166499,-211,-208,12,2,2,3,3,1,320336
166501,-211,-208,12,2,2,3,3,1,361296
166502,-215,-207,12,2,2,3,3,1,721744
166503,-215,-207,12,2,2,3,3,1,418640
166505,-211,-208,12,2,2,3,3,1,336720
166506,-211,-208,12,2,2,3,3,1,328528
166507,-211,-208,12,2,2,3,3,1,320336
166508,-211,-208,12,2,2,3,3,1,320336
166509,-211,-208,12,2,2,3,3,1,369488
166511,-211,-208,12,2,2,3,3,1,598864
166512,211,208,9,2,2,3,3,1,344912
166513,-211,-208,12,2,2,3,3,1,320336
166514,-211,-208,12,2,2,3,3,1,484176
166516,211,208,12,2,2,3,3,1,320336
166519,-215,-207,12,2,2,3,4,1,320336
166520,-211,-221,12,2,2,3,3,1,320336
166522,-211,-221,12,2,2,3,3,1,320336
166524,-211,-221,12,2,2,3,3,1,344912
166527,231,208,12,2,2,3,3,1,328528
166528,-216,-221,12,2,2,3,3,1,320336
166529,-216,-208,12,2,2,3,3,1,467792
166530,-210,-220,11,2,2,2,3,1,320336
166532,-216,-208,12,2,2,2,3,1132135,1672016
166534,-211,-208,12,2,2,3,3,1,320336
166537,-210,-207,12,2,2,3,3,1,942928
166538,-211,-221,12,2,2,3,3,1,320336
166539,-231,-208,12,2,2,3,3,1,1532752
166540,-216,-221,12,2,2,3,3,1,320336
166541,-216,-221,12,2,2,3,3,1,336720
166542,-231,-208,12,2,2,3,3,1,525136
166543,-211,-208,12,2,2,3,3,1,320336
166555,-210,-220,12,2,2,3,3,1,484176
166563,-211,-208,12,2,2,3,3,1,353104
166564,-211,-208,12,2,2,3,3,1,328528
166565,230,207,12,2,2,3,3,1,500560
166567,-211,-208,12,2,2,3,3,1,320336
166569,-211,-208,12,2,2,3,3,1,320336
166572,-211,-208,11,2,2,3,3,1,607056
166577,-211,-208,11,2,2,3,3,1,385872
166578,-216,-208,12,2,2,3,3,109850,374868
166580,-216,-208,12,2,2,3,3,1,267710
166584,-221,-208,4,2,2,3,3,1,320336
166585,-231,-221,12,2,2,3,3,1,410448
166586,231,221,12,2,2,3,3,1,353104
166587,231,221,12,2,2,3,3,1,405462
166588,-231,-216,12,2,2,3,3,1,320336
166589,-231,-216,12,2,2,3,3,1,108529
166590,-216,-208,4,2,2,3,2,1,549712
166595,-211,-208,12,2,2,3,3,1,320336
166596,231,208,12,2,2,3,3,1,385748
166597,231,208,12,2,2,3,3,1,344912
166598,-215,-210,12,2,2,3,3,1,328528
166599,231,0,12,2,2,3,3,1,377680
166600,220,215,12,2,2,3,3,1,336720
166601,-220,-215,12,2,2,3,3,1,361296
166606,-215,-220,12,2,2,2,3,1,533328
166609,-220,-207,12,2,2,3,3,1,623440
166612,-215,-230,12,2,2,3,3,1,475984
166616,220,207,12,2,2,3,3,1,320336
166619,-215,-207,12,2,2,3,3,1,328528
166620,215,207,12,2,2,3,3,1,361296
166622,215,230,12,2,2,3,3,1,738128
166623,-215,-230,12,2,2,3,3,1,484176
166625,-215,-207,12,2,2,3,3,1,344912
166628,-210,-207,12,2,2,3,3,321634,787280
166629,210,207,12,2,2,3,3,1,336720
166634,211,221,12,2,2,3,3,1,154412
166634,-211,-221,12,2,2,3,3,154413,746320
166635,-215,-220,12,2,2,3,3,1,508752
166637,-215,-220,12,2,2,3,3,1,336720
166638,-215,-220,12,2,2,3,3,1,639824
166643,210,207,12,2,2,3,3,1,328528
166644,-210,-207,12,2,2,3,3,1,934736
166645,-210,-207,12,2,2,3,3,1,328528
166646,215,220,12,2,2,3,3,1,336720
166647,-215,-230,12,2,2,3,3,1,328528
166648,215,220,12,2,2,3,3,1,410448
166655,207,215,12,2,2,3,3,1,320336
166658,-207,-215,12,2,2,3,3,1,328528
166661,-210,-215,12,2,2,3,3,1,516944
166662,210,207,12,2,2,3,3,1,328528
166663,230,215,12,2,2,3,3,1,177066
166663,-230,-215,12,2,2,3,3,177067,459600
166665,230,207,12,2,2,3,3,1,320336
166666,215,210,12,2,2,3,3,1,328528
166667,-215,-207,12,2,2,3,3,1,648016
166668,210,215,12,2,2,3,3,1,328528
166669,-210,-215,12,2,2,3,3,1,320336
166670,210,215,12,2,2,3,3,1,328528
166673,0,-208,12,2,2,3,3,1,320336
166674,231,208,12,2,2,3,3,1,729936
166675,231,208,12,2,2,3,3,1,385872
166680,-210,-215,12,2,2,3,3,1,443216
166681,-221,0,12,2,2,3,3,1,451408
166686,215,230,12,2,2,3,3,1,615248
166687,215,230,12,2,2,3,3,1,608562
166687,-215,-230,12,2,2,3,3,608563,1057616
166688,215,207,12,2,2,3,3,1,320336
166691,-215,-230,12,2,2,3,3,1,590672
166692,215,230,12,2,2,3,3,1,128055
166692,-215,-230,12,2,2,3,3,128056,746320
166694,215,230,12,2,2,3,3,1,426832
166695,215,207,12,2,3,3,4,1,582480
166696,-207,-215,11,2,2,3,2,1,746320
166697,-210,-207,10,2,2,3,3,1,385872
166698,-210,-207,11,2,2,3,3,1,320336
166699,-215,-230,11,2,2,3,3,1,361296
166700,-210,-207,11,2,3,3,2,1,574288
166701,-210,-207,12,2,2,3,3,122323,729936
166704,-220,-207,12,2,2,3,3,1,361296
166710,-220,-207,12,2,2,3,3,1,443216
166711,231,208,12,2,2,3,3,1,1008464
166712,215,220,12,2,2,3,3,1,418640
166716,215,220,12,2,2,3,3,1,402256
166718,231,221,12,2,2,3,3,1,353104
166719,231,221,12,2,2,3,3,1,623440
166720,-211,-221,12,2,2,3,3,1,320336
166721,-231,-211,12,2,2,3,3,1,328528
166722,-231,-211,12,2,2,3,3,1,525136
166723,-231,-211,12,2,2,3,3,220619,492368
166724,-231,-221,12,2,2,3,3,110193,631632
166725,-231,-208,12,2,2,3,3,1,95255
166725,231,208,12,2,2,3,3,95256,426832
166726,231,221,12,2,2,3,3,1,111768
166726,-231,-221,4,2,2,3,3,111769,680784
166727,231,221,12,2,2,3,3,1,320336
166728,-231,-221,4,2,2,3,3,1,158322
166728,231,221,12,2,2,3,3,158323,877392
166729,-231,-221,4,2,2,3,3,1,557904
166730,231,208,2,2,2,2,3,1,557904
166731,-207,-215,12,2,2,3,3,1,336720
166732,215,207,2,2,2,3,3,1,402256
166733,207,215,12,2,2,3,3,1,328528
166743,215,207,12,2,2,3,3,1,142181
166743,215,207,2,2,2,3,3,142182,648016
166744,215,207,12,2,2,3,3,1,467792
166745,215,207,12,2,2,3,3,1,738128
166747,215,207,12,2,2,3,3,1,369488
166749,231,221,12,2,2,3,3,1,336720
166750,-231,-221,12,2,2,3,3,1,1008464
166751,231,221,12,2,2,3,3,1,328528
166752,231,221,12,2,2,3,3,1,328528
166753,215,207,12,2,2,3,3,1,336720
166757,-215,-207,12,2,2,3,3,1,377680
166758,-231,-221,12,2,2,3,3,137224,607056
166759,-231,-221,12,2,2,3,3,1,762704
166760,-216,-208,12,2,2,3,3,1,394064
166761,221,208,12,2,2,3,3,1,320336
166762,-216,-208,12,2,2,3,3,1,607056
166763,-216,-208,12,2,2,3,3,1,459600
166765,231,0,12,2,2,3,3,1,336720
166766,216,208,12,2,2,3,3,1,467558
166766,216,221,12,2,2,3,3,467559,1024848
166768,-231,-208,12,2,2,3,3,1,87692
166768,-231,-208,12,2,2,3,3,164193,631632
166769,-231,-208,12,2,2,3,3,1,500560
166770,-231,-208,12,2,2,3,3,1,705360
166771,231,208,12,2,2,3,3,1,541520
166776,211,208,12,2,2,3,3,1,320336
166777,-211,-208,12,2,2,3,3,1,328528
166780,-216,-208,12,2,2,3,3,1,207498
166780,216,221,12,2,2,3,3,207499,754512
166781,-221,-208,12,2,2,3,3,1,402256
166782,215,220,12,2,2,3,3,1,336720
166783,-211,0,12,2,2,3,3,1,508752
166785,215,207,12,2,2,3,3,1,467792
166786,215,207,12,2,2,3,3,1,623440
166788,215,207,12,2,2,3,3,1,533328
166791,-220,-207,4,2,2,3,3,1,648016
166792,-215,-207,12,2,2,3,3,1,475984
166793,-215,-207,12,2,2,3,3,1,795472
166795,-215,-220,12,2,2,3,3,1,320336
166797,-215,-207,12,2,2,3,3,1,861008
166800,215,220,12,2,2,3,3,1,336720
166801,220,207,12,2,2,3,3,1,328528
166802,220,207,12,2,2,3,3,1,336720
166803,215,207,12,2,2,3,3,1,369488
166804,-215,-207,12,2,2,3,3,1,508752
166806,215,220,12,2,2,3,3,1,180381
166806,-215,-220,12,2,2,3,3,180382,672592
166808,-220,-210,11,2,2,3,3,1,484176
166810,-220,-210,12,2,2,3,3,1,328528
166811,220,207,12,2,2,3,3,1,410448
166815,216,221,9,2,2,3,3,1,451408
166819,211,221,12,2,2,3,3,1,328528
166820,-210,-220,12,2,2,3,3,1,328528
166821,-210,-220,12,2,2,3,3,1,353104
166822,231,208,12,2,2,3,3,1,524762
166823,231,208,12,2,2,3,3,1,369488
166824,-216,-208,12,2,2,3,3,1,385872
166829,-216,-208,12,2,2,3,3,1,664400
166830,215,207,12,2,2,3,3,1,344912
166831,-215,-207,4,2,2,3,3,1,574288
166834,208,221,12,2,2,3,3,1,328528
166835,231,208,12,2,2,3,3,1,320336
166836,216,208,12,2,2,3,3,1,328528
166837,216,208,12,2,2,3,3,1,394064
166839,215,207,12,2,2,3,3,1,336720
166840,215,207,12,2,2,3,3,1,336720
166841,-211,-208,12,2,2,3,3,206355,328728
166842,0,207,12,2,2,3,3,1,426832
166843,0,207,12,2,2,3,3,1,336720
166844,0,207,12,2,2,3,3,1,353104
166846,-221,-208,4,2,2,3,3,1,459600
166850,-231,-208,12,2,2,3,3,1,549712
166851,-231,-211,12,2,2,3,3,1,320336
166852,-231,-211,12,2,2,2,3,257537,598864
166854,231,208,12,2,2,3,3,1,475984
166855,-231,-221,12,2,2,3,3,1,426832
166856,-208,-221,12,2,2,3,3,1,361296
166857,-211,-208,12,2,2,3,3,1,320336
166858,-211,-208,12,2,2,3,3,1,328528
166860,211,221,12,2,2,3,3,1,320336
166862,210,230,12,2,2,3,3,1,328528
166875,0,207,12,2,2,3,3,1,525136
166877,230,215,2,2,2,3,3,1,328528
166878,231,221,12,2,2,3,3,1,278930
166878,-231,-221,12,2,2,3,3,278931,557904
166879,215,230,12,2,2,3,3,1,328528
166881,-216,-208,4,2,2,3,3,1,574288
166882,-231,-208,12,2,2,3,3,1,590672
166883,231,0,12,2,2,3,3,1,336720
166884,231,0,12,2,2,3,3,1,336720
166885,231,0,12,2,2,3,3,1,344912
166886,-231,-208,12,2,2,3,3,1,639824
166887,-231,0,12,2,2,3,3,1,377680
166892,-231,0,12,2,2,3,3,1,90714
166893,231,0,12,2,2,3,3,1,369488
166895,-230,-215,12,2,2,3,3,1,115330
166895,215,207,12,2,2,3,3,115331,451408
166896,-211,-221,12,2,2,3,3,188173,672592
166897,-211,-221,12,2,2,3,3,1,353104
166900,-215,-207,12,2,2,3,3,1,328528
166901,-211,-221,12,2,2,3,3,1,361296
166902,-215,-207,12,2,2,3,3,1,328528
166911,-216,-208,11,2,2,3,2,1,541520
166916,-215,-230,12,2,2,3,3,1,426832
166925,215,230,12,2,2,3,3,1,377680
166959,-215,-220,11,2,2,3,3,1,336720
166960,215,220,11,2,2,3,3,1,377680
166961,231,208,11,2,2,3,3,1,369488
166962,215,207,11,2,2,3,3,1,353104
166963,-230,-207,4,2,2,3,3,1,320336
166964,216,231,11,2,2,0,3,1,688976
166968,211,221,11,3,2,3,3,1,328528
166970,-221,-208,11,2,2,3,3,1,328528
166971,-211,-208,11,2,2,2,3,1,320336
166972,231,208,11,2,1,3,2,1,361296
166973,231,221,11,2,3,3,3,1,328528
166974,-231,-208,11,2,1,2,3,1,328528
166976,-216,-208,11,2,1,3,3,1,344912
166978,-231,-208,11,3,2,2,3,1,328528
166979,-221,-216,3,2,2,3,3,1,320336
166982,215,220,12,2,2,3,3,1,385872
166983,-221,-216,3,2,2,3,3,1,328528
166984,215,230,12,2,2,3,3,1,344912
166985,215,207,12,2,2,3,3,1,344912
166987,-231,-221,3,2,2,2,3,1,394064
166988,-231,-208,3,2,1,2,3,1,451408
166990,-211,-231,3,2,2,3,3,1,320336
166994,-231,-208,3,2,2,2,3,1,320336
166995,-216,-208,3,2,2,2,3,1,328528
166996,-231,-211,3,2,2,3,3,1,369488
166997,-216,-211,3,2,2,3,3,1,328528
166998,-211,-216,3,1,2,2,3,1,435024
167000,-211,-221,3,1,1,3,2,1,516944
167007,220,210,3,2,3,3,4,1,320336
167008,230,0,6,2,0,3,0,1,344912
167011,-220,-215,3,2,1,3,3,1,361296
167013,-231,-221,3,2,1,3,3,1,336720
167014,-230,-220,3,2,1,3,4,1,328528
167017,-208,-231,3,2,3,3,3,1,344912
167019,-211,-221,3,2,1,3,3,1,394064
167020,-211,-208,11,2,2,3,4,1,713552
167022,-210,-220,3,1,2,2,3,1,344912
167025,-231,-208,3,2,2,3,3,1,459600
167026,-208,-211,3,2,2,3,3,1,328528
167027,-207,-230,3,2,2,2,3,1,1057616
167029,-230,-215,3,2,3,3,3,1,344912
167031,-230,-215,3,2,2,3,3,1,328528
167032,-230,-215,3,2,2,3,3,1,361296
167038,-220,-215,3,2,2,3,3,1,320336
167039,-210,-230,3,2,2,3,3,1,328528
167040,-210,-230,3,2,2,3,3,1,320336
167041,-210,-230,3,2,2,3,3,1,320336
167042,-210,-230,3,2,2,3,3,1,328528
167043,-210,-220,3,2,3,3,3,1,623440
167044,-210,-220,3,2,2,3,3,1,320336
167046,-215,-220,3,2,3,3,3,1,320336
167047,-215,-220,3,2,2,3,3,1,320336
167048,-210,-207,5,2,2,3,3,1,328528
167049,-215,-207,3,2,2,3,3,1,459600
167052,-215,-230,3,2,2,3,3,1,328528
167053,-216,-221,3,2,2,3,3,1,328528
167056,-216,-208,3,2,2,3,3,1,320336
167061,-216,-208,3,2,2,3,3,1,361296
167062,-211,-231,3,2,1,3,3,1,320336
167063,-207,-215,3,2,3,3,2,1,713552
167065,-211,-208,3,2,1,3,3,1,443216
167067,-211,-208,3,2,1,3,3,1,320336
167068,-211,-208,11,2,2,2,2,1,328528
167072,-230,-210,0,2,1,3,2,1,852816
